A,label
3.81,stress
3.2,stress
2.66,stress
2.17,stress
1.69,stress
1.14,stress
2.49,stress
6.47,stress
9.67,stress
11.78,stress
12.69,stress
12.53,stress
11.61,stress
10.29,stress
8.9,stress
7.65,stress
6.68,stress
6.0,stress
5.58,stress
5.26,stress
4.91,stress
4.4,stress
3.66,stress
2.81,stress
2.04,stress
1.56,stress
1.49,stress
1.73,stress
2.05,stress
2.16,stress
1.85,stress
1.04,stress
4.51,stress
8.17,stress
10.63,stress
11.89,stress
12.13,stress
11.6,stress
10.54,stress
9.09,stress
7.42,stress
5.68,stress
4.05,stress
2.66,stress
1.58,stress
0.78,stress
5.65,stress
10.47,stress
13.66,stress
15.12,stress
15.11,stress
14.09,stress
12.49,stress
10.56,stress
8.43,stress
6.24,stress
4.18,stress
2.51,stress
1.41,stress
0.88,stress
0.64,stress
6.56,stress
14.09,stress
20.05,stress
23.76,stress
25.14,stress
24.6,stress
22.85,stress
20.58,stress
18.21,stress
15.9,stress
13.65,stress
11.44,stress
9.35,stress
7.52,stress
6.06,stress
4.97,stress
4.13,stress
3.42,stress
2.75,stress
2.14,stress
1.64,stress
1.26,stress
0.96,stress
0.58,stress
6.42,stress
15.51,stress
23.05,stress
28.02,stress
30.13,stress
29.75,stress
27.65,stress
24.63,stress
21.34,stress
18.11,stress
15.09,stress
12.37,stress
10.03,stress
8.15,stress
6.72,stress
5.62,stress
4.66,stress
3.71,stress
2.7,stress
1.7,stress
0.85,stress
0.83,stress
10.54,stress
18.93,stress
24.87,stress
27.88,stress
28.19,stress
26.43,stress
23.32,stress
19.45,stress
15.29,stress
11.22,stress
7.64,stress
4.89,stress
3.13,stress
2.24,stress
1.85,stress
1.52,stress
0.93,stress
2.51,stress
10.0,stress
16.16,stress
20.4,stress
22.58,stress
22.93,stress
21.8,stress
19.56,stress
16.48,stress
12.87,stress
9.05,stress
5.39,stress
2.26,stress
3.51,stress
8.7,stress
12.85,stress
15.75,stress
17.41,stress
17.97,stress
17.62,stress
16.56,stress
14.99,stress
13.18,stress
11.36,stress
9.73,stress
8.31,stress
7.07,stress
5.92,stress
4.78,stress
3.68,stress
2.65,stress
1.76,stress
0.98,stress
7.83,stress
18.35,stress
26.39,stress
31.09,stress
32.53,stress
31.37,stress
28.54,stress
24.77,stress
20.58,stress
16.3,stress
12.25,stress
8.73,stress
5.93,stress
3.86,stress
2.29,stress
0.93,stress
0.7,stress
12.58,stress
23.37,stress
31.43,stress
36.12,stress
37.76,stress
37.33,stress
35.81,stress
33.78,stress
31.31,stress
28.19,stress
24.31,stress
19.85,stress
15.31,stress
11.24,stress
7.99,stress
5.58,stress
3.79,stress
2.26,stress
0.71,stress
9.66,stress
20.61,stress
29.24,stress
34.62,stress
36.67,stress
36.04,stress
33.76,stress
30.77,stress
27.69,stress
24.75,stress
21.94,stress
19.21,stress
16.64,stress
14.4,stress
12.67,stress
11.48,stress
10.73,stress
10.14,stress
9.43,stress
8.38,stress
6.96,stress
5.28,stress
3.55,stress
1.97,stress
0.62,stress
3.68,stress
12.97,stress
21.0,stress
26.72,stress
29.66,stress
29.97,stress
28.21,stress
25.03,stress
