A,label
-26.42,normal
-26.7,normal
-24.1,normal
-18.17,normal
-9.25,normal
-0.46,normal
-1.56,normal
-2.38,normal
-3.18,normal
-4.38,normal
-6.3,normal
-9.09,normal
-12.62,normal
-16.48,normal
-20.01,normal
-22.38,normal
-22.71,normal
-20.32,normal
-15.02,normal
-7.33,normal
-0.2,normal
-0.91,normal
-0.83,normal
-0.46,normal
-0.31,normal
-0.69,normal
-1.59,normal
-2.7,normal
-3.67,normal
-4.38,normal
-4.93,normal
-5.63,normal
-6.68,normal
-8.09,normal
-9.58,normal
-10.84,normal
-11.67,normal
-12.1,normal
-12.39,normal
-12.89,normal
-13.87,normal
-15.48,normal
-17.71,normal
-20.29,normal
-22.67,normal
-23.96,normal
-23.12,normal
-19.34,normal
-12.46,normal
-3.16,normal
0.12,normal
-0.26,normal
-0.35,normal
-0.5,normal
-0.86,normal
-1.35,normal
-1.83,normal
-2.25,normal
-2.72,normal
-3.46,normal
-4.7,normal
-6.52,normal
-8.79,normal
-11.21,normal
-13.4,normal
-15.02,normal
-15.97,normal
-16.42,normal
-16.76,normal
-17.52,normal
-19.08,normal
-21.48,normal
-24.31,normal
-26.71,normal
-27.53,normal
-25.75,normal
-20.84,normal
-13.09,normal
-3.52,normal
-0.35,normal
-1.06,normal
-1.51,normal
-1.87,normal
-2.43,normal
-3.45,normal
-4.99,normal
-6.89,normal
-8.76,normal
-10.25,normal
-11.22,normal
-11.76,normal
-12.16,normal
-12.81,normal
-14.03,normal
-16.07,normal
-18.95,normal
-22.32,normal
-25.35,normal
-26.84,normal
-25.61,normal
-20.95,normal
-13.08,normal
-3.18,normal
-0.61,normal
-1.89,normal
-2.66,normal
-3.19,normal
-3.82,normal
-4.81,normal
-6.22,normal
-7.84,normal
-9.37,normal
-10.48,normal
-11.03,normal
-11.11,normal
-11.08,normal
-11.46,normal
-12.69,normal
-15.0,normal
-18.14,normal
-21.41,normal
-23.82,normal
-24.3,normal
-22.08,normal
-16.98,normal
-9.48,normal
-0.68,normal
0.16,normal
-0.93,normal
-1.9,normal
-2.45,normal
-2.49,normal
-2.23,normal
-2.03,normal
-2.32,normal
-3.24,normal
-4.71,normal
-6.36,normal
-7.8,normal
-8.82,normal
-9.48,normal
-10.07,normal
-10.98,normal
-12.46,normal
-14.5,normal
-16.74,normal
-18.55,normal
-19.13,normal
-17.77,normal
-14.02,normal
-7.92,normal
-0.1,normal
-0.43,normal
-2.82,normal
-4.89,normal
-6.48,normal
-7.65,normal
-8.62,normal
-9.7,normal
-11.13,normal
-13.09,normal
-15.63,normal
-18.69,normal
-22.07,normal
-25.29,normal
-27.65,normal
-28.27,normal
-26.29,normal
-21.31,normal
-13.56,normal
-4.08,normal
-0.49,normal
-2.65,normal
-5.04,normal
-7.36,normal
-9.32,normal
-10.81,normal
-11.87,normal
-12.73,normal
-13.71,normal
-15.12,normal
-17.18,normal
-19.93,normal
-23.12,normal
-26.11,normal
-27.87,normal
-27.2,normal
-23.21,normal
-15.71,normal
-5.51,normal
0.22,normal
-0.76,normal
-1.52,normal
-2.57,normal
-4.33,normal
-6.91,normal
-9.97,normal
-12.88,normal
-15.01,normal
-15.98,normal
-15.94,normal
-15.42,normal
-15.15,normal
-15.71,normal
-17.34,normal
-19.91,normal
-22.93,normal
-25.61,normal
-27.02,normal
-26.23,normal
-22.55,normal
-15.85,normal
-6.73,normal
-0.38,normal
-1.67,normal
-2.67,normal
-3.38,normal
-3.95,normal
-4.62,normal
-5.57,normal
-6.88,normal
-8.42,normal
-9.9,normal
-11.06,normal
-11.73,normal
-12.0,normal
-12.1,normal
-12.36,normal
-13.03,normal
-14.26,normal
-16.01,normal
-18.23,normal
-20.7,normal
-23.09,normal
-24.8,normal
-25.04,normal
-23.02,normal
-18.29,normal
-11.02,normal
-2.06,normal
0.25,normal
-0.18,normal
-0.71,normal
-1.45,normal
-2.4,normal
-3.53,normal
