A,label
41.93,stress
40.06,stress
37.98,stress
35.93,stress
33.98,stress
31.98,stress
29.72,stress
27.01,stress
23.87,stress
20.5,stress
17.25,stress
14.44,stress
12.23,stress
10.56,stress
9.14,stress
7.63,stress
5.72,stress
3.35,stress
0.64,stress
6.21,stress
14.82,stress
21.41,stress
26.19,stress
29.58,stress
31.99,stress
33.61,stress
34.46,stress
34.49,stress
33.7,stress
32.27,stress
30.47,stress
28.61,stress
26.95,stress
25.67,stress
24.83,stress
24.43,stress
24.34,stress
24.31,stress
24.07,stress
23.31,stress
21.91,stress
19.86,stress
17.29,stress
14.42,stress
11.46,stress
8.55,stress
5.83,stress
3.4,stress
1.41,stress
6.17,stress
13.4,stress
19.58,stress
24.53,stress
28.2,stress
30.65,stress
32.04,stress
32.55,stress
32.39,stress
31.77,stress
30.89,stress
29.93,stress
29.02,stress
28.23,stress
27.49,stress
26.63,stress
25.47,stress
23.87,stress
21.84,stress
19.52,stress
17.14,stress
14.87,stress
12.75,stress
10.67,stress
8.51,stress
6.22,stress
3.94,stress
1.88,stress
1.53,stress
7.44,stress
11.9,stress
15.01,stress
17.08,stress
18.5,stress
19.62,stress
20.65,stress
21.7,stress
22.78,stress
23.85,stress
24.75,stress
25.21,stress
24.99,stress
23.91,stress
21.94,stress
19.3,stress
16.36,stress
13.44,stress
10.79,stress
8.51,stress
6.62,stress
5.12,stress
4.06,stress
3.43,stress
3.09,stress
2.77,stress
2.07,stress
0.74,stress
5.82,stress
10.8,stress
14.65,stress
17.52,stress
19.56,stress
20.9,stress
21.66,stress
21.96,stress
22.0,stress
22.01,stress
22.19,stress
22.61,stress
23.19,stress
23.66,stress
23.78,stress
23.41,stress
22.61,stress
21.6,stress
20.66,stress
19.99,stress
19.55,stress
19.13,stress
18.47,stress
17.33,stress
15.66,stress
13.59,stress
11.34,stress
9.15,stress
7.09,stress
5.09,stress
2.97,stress
5.84,stress
16.75,stress
25.2,stress
30.9,stress
33.98,stress
34.81,stress
33.86,stress
31.54,stress
28.27,stress
24.45,stress
20.54,stress
16.98,stress
14.14,stress
12.18,stress
11.11,stress
10.8,stress
11.03,stress
11.61,stress
12.38,stress
13.22,stress
13.97,stress
14.4,stress
14.21,stress
13.03,stress
10.64,stress
7.04,stress
2.55,stress
11.21,stress
22.84,stress
31.74,stress
38.27,stress
43.04,stress
46.48,stress
48.58,stress
49.11,stress
47.91,stress
45.17,stress
41.48,stress
37.56,stress
33.85,stress
30.3,stress
26.49,stress
21.96,stress
16.64,stress
11.08,stress
6.24,stress
3.06,stress
2.07,stress
3.02,stress
5.08,stress
7.17,stress
8.45,stress
8.61,stress
7.82,stress
6.62,stress
5.59,stress
5.08,stress
5.14,stress
5.55,stress
5.91,stress
5.73,stress
4.6,stress
2.26,stress
7.03,stress
15.87,stress
22.87,stress
27.99,stress
31.47,stress
33.65,stress
34.72,stress
34.73,stress
33.81,stress
32.13,stress
30.03,stress
27.88,stress
26.01,stress
24.49,stress
23.25,stress
22.11,stress
20.9,stress
19.52,stress
17.96,stress
16.29,stress
14.62,stress
13.0,stress
11.41,stress
9.75,stress
7.92,stress
5.79,stress
3.37,stress
0.77,stress
9.68,stress
17.15,stress
22.94,stress
27.26,stress
30.3,stress
32.13,stress
32.9,stress
32.86,stress
32.43,stress
32.09,stress
32.25,stress
32.99,stress
34.1,stress
35.16,stress
35.7,stress
35.4,stress
34.18,stress
32.2,stress
29.73,stress
27.06,stress
24.37,stress
21.73,stress
19.14,stress
16.55,stress
13.87,stress
11.01,stress
7.95,stress
4.74,stress
1.59,stress
4.54,stress
7.8,stress
9.67,stress
10.54,stress
10.78,stress
10.6,stress
10.13,stress
9.44,stress
8.7,stress
8.2,stress
8.19,stress
8.82,stress
10.05,stress
11.65,stress
13.25,stress
14.6,stress
15.59,stress
16.28,stress
16.84,stress
17.42,stress
18.05,stress
18.62,stress
18.9,stress
18.63,stress
17.72,stress
16.29,stress
14.65,stress
13.12,stress
11.96,stress
11.1,stress
10.33,stress
9.29,stress
7.79,stress
5.76,stress
3.37,stress
0.85,stress
0.68,stress
4.44,stress
7.54,stress
9.91,stress
11.57,stress
12.64,stress
13.27,stress
13.57,stress
13.47,stress
12.95,stress
12.04,stress
10.89,stress
9.75,stress
8.83,stress
8.19,stress
7.79,stress
7.48,stress
7.16,stress
6.86,stress
6.66,stress
6.62,stress
6.73,stress
6.86,stress
6.87,stress
6.57,stress
5.89,stress
4.85,stress
3.55,stress
2.09,stress
1.78,stress
3.55,stress
5.18,stress
6.74,stress
8.29,stress
9.82,stress
11.33,stress
12.78,stress
14.14,stress
15.45,stress
16.81,stress
18.26,stress
19.84,stress
21.52,stress
23.22,stress
24.86,stress
26.32,stress
27.43,stress
28.06,stress
28.07,stress
27.49,stress
26.48,stress
25.23,stress
23.92,stress
22.58,stress
21.05,stress
19.06,stress
16.41,stress
13.03,stress
9.02,stress
4.64,stress
5.28,stress
9.31,stress
12.42,stress
14.86,stress
16.82,stress
18.47,stress
19.81,stress
20.72,stress
21.01,stress
20.57,stress
19.43,stress
17.76,stress
15.89,stress
14.03,stress
12.35,stress
10.83,stress
9.44,stress
8.12,stress
6.85,stress
5.7,stress
4.7,stress
3.88,stress
3.11,stress
2.23,stress
0.98,stress
1.86,stress
10.07,stress
18.39,stress
26.1,stress
32.33,stress
36.42,stress
37.98,stress
37.09,stress
34.24,stress
